images,x_min,y_min,x_max,y_max,labels,scores,x,y
S_07_05_16_DSC00094.JPG,1212.8974609375,1511.12377929688,1256.05334472656,1535.97814941406,1,0.534521877765656,1234.47540283203,1523.55096435547
S_07_05_16_DSC00094.JPG,1536.0283203125,1161.87023925781,1570.87805175781,1207.33557128906,2,0.856381833553314,1553.45318603516,1184.60290527344
S_07_05_16_DSC00094.JPG,2534.54809570313,1154.64440917969,2559.93237304688,1194.71618652344,5,0.632128655910492,2547.240234375,1174.68029785156
S_07_05_16_DSC00094.JPG,3338.96459960938,1528.35021972656,3391.5947265625,1536.00646972656,4,0.11187619715929,3365.27966308594,1532.17834472656
S_07_05_16_DSC00094.JPG,499.850646972656,1535.42822265625,512.090637207031,1569.01477050781,1,0.146749198436737,505.970642089844,1552.22149658203
S_07_05_16_DSC00094.JPG,501.901550292969,1535.62316894531,512.011047363281,1560.13671875,1,0.152838826179504,506.956298828125,1547.87994384766
S_07_05_16_DSC00094.JPG,1214.37170410156,1536.11120605469,1256.80944824219,1545.35131835938,4,0.196598798036575,1235.59057617188,1540.73126220703
S_07_05_16_DSC00094.JPG,2110.61767578125,1813.89404296875,2136.701171875,1837.14514160156,3,0.153738394379616,2123.65942382813,1825.51959228516
S_07_05_16_DSC00094.JPG,3374.48046875,1783.20166015625,3403.73999023438,1810.28540039063,3,0.198383405804634,3389.11022949219,1796.74353027344
S_07_05_16_DSC00094.JPG,2658.349609375,2108.68115234375,2687.72924804688,2135.22387695313,1,0.154114335775375,2673.03942871094,2121.95251464844
S_07_05_16_DSC00094.JPG,0.889065742492676,3017.93969726563,32.6809349060059,3053.29272460938,2,0.788326859474182,16.7850003242493,3035.6162109375
S_07_05_16_DSC00094.JPG,1136.95471191406,2906.1572265625,1170.94799804688,2945.0302734375,4,0.43910214304924,1153.95135498047,2925.59375
S_07_05_16_DSC00094.JPG,2323.94506835938,2871.64697265625,2362.34326171875,2917.19458007813,5,0.862876117229462,2343.14416503906,2894.42077636719
S_07_05_16_DSC00094.JPG,963.72802734375,3698.35375976563,993.566833496094,3729.69067382813,4,0.959872603416443,978.647430419922,3714.02221679688
S_07_05_16_DSC00094.JPG,1941.859375,3786.41845703125,1976.6220703125,3814.93530273438,4,0.873645067214966,1959.24072265625,3800.67687988281
S_07_05_16_DSC00094.JPG,2366.36767578125,3583.94873046875,2415.87255859375,3595.517578125,3,0.379717737436295,2391.1201171875,3589.73315429688
S_07_05_16_DSC00094.JPG,2385.2197265625,3583.9208984375,2427.61572265625,3592.2705078125,3,0.154146522283554,2406.41772460938,3588.095703125
S_07_05_16_DSC00162.JPG,3303.26513671875,-0.16517972946167,3343.59716796875,6.66807079315186,1,0.191675633192062,3323.43115234375,3.25144553184509
S_07_05_16_DSC00162.JPG,3306.630859375,-0.138134956359863,3354.17211914063,11.5692987442017,1,0.109879180788994,3330.40148925781,5.7155818939209
S_07_05_16_DSC00162.JPG,5819.15478515625,42.431697845459,5855.84375,81.0215911865234,3,0.36446538567543,5837.49926757813,61.7266445159912
S_07_05_16_DSC00162.JPG,773.824584960938,570.603271484375,846.379150390625,646.174011230469,2,0.966962575912476,810.101867675781,608.388641357422
S_07_05_16_DSC00162.JPG,1023.94165039063,621.05615234375,1054.50769042969,696.29052734375,2,0.903004765510559,1039.22467041016,658.67333984375
S_07_05_16_DSC00162.JPG,2047.94677734375,532.119689941406,2087.76098632813,549.672790527344,6,0.195761069655418,2067.85388183594,540.896240234375
S_07_05_16_DSC00162.JPG,5110.32666015625,920.989624023438,5119.9970703125,952.772033691406,3,0.106110356748104,5115.16186523438,936.880828857422
S_07_05_16_DSC00162.JPG,987.138732910156,1238.90185546875,1023.92584228516,1270.69409179688,2,0.324498414993286,1005.53228759766,1254.79797363281
S_07_05_16_DSC00162.JPG,4836.05126953125,1528.75061035156,4876.27392578125,1536.03784179688,3,0.120819941163063,4856.16259765625,1532.39422607422
S_07_05_16_DSC00162.JPG,3302.47436523438,1902.98303222656,3356.02734375,1932.91650390625,6,0.557368814945221,3329.25085449219,1917.94976806641
S_07_05_16_DSC00162.JPG,1008.875,2425.525390625,1024.09545898438,2496.53466796875,2,0.188619539141655,1016.48522949219,2461.03002929688
S_07_05_16_DSC00162.JPG,2006.82836914063,2058.20678710938,2048.01538085938,2085.98486328125,6,0.159316852688789,2027.421875,2072.09582519531
S_07_05_16_DSC00162.JPG,2233.68334960938,2540.82348632813,2296.07495117188,2559.94409179688,6,0.100550010800362,2264.87915039063,2550.3837890625
S_07_05_16_DSC00162.JPG,4014.71313476563,2535.3916015625,4040.03784179688,2560.0380859375,4,0.265836775302887,4027.37548828125,2547.71484375
S_07_05_16_DSC00162.JPG,5119.93017578125,2230.45361328125,5136.990234375,2251.85473632813,4,0.795414924621582,5128.46020507813,2241.15417480469
S_07_05_16_DSC00162.JPG,5143.115234375,2277.25732421875,5187.31103515625,2309.32275390625,4,0.696178615093231,5165.21313476563,2293.2900390625
S_07_05_16_DSC00162.JPG,5240.7724609375,2561.81494140625,5274.001953125,2600.7998046875,4,0.316428989171982,5257.38720703125,2581.30737304688
S_07_05_16_DSC00162.JPG,540.6748046875,3090.10278320313,609.704467773438,3117.6064453125,5,0.380372494459152,575.189636230469,3103.85461425781
S_07_05_16_DSC00162.JPG,1024.02954101563,3402.2451171875,1037.37121582031,3462.26879882813,2,0.125655338168144,1030.70037841797,3432.25695800781
S_07_05_16_DSC00162.JPG,2738.11108398438,3071.99047851563,2783.40087890625,3083.32958984375,1,0.364404529333115,2760.75598144531,3077.66003417969
S_07_05_16_DSC00162.JPG,5632.0869140625,3538.9794921875,5704.263671875,3584.13891601563,3,0.694742739200592,5668.17529296875,3561.55920410156
S_07_05_16_DSC00163.JPG,1535.97290039063,380.661224365234,1549.08459472656,421.742034912109,1,0.118651047348976,1542.52874755859,401.201629638672
S_07_05_16_DSC00163.JPG,1536.01220703125,378.215972900391,1552.0302734375,416.774505615234,1,0.104913748800755,1544.02124023438,397.495239257813
S_07_05_16_DSC00163.JPG,5792.9111328125,193.631561279297,5822.94287109375,230.22705078125,4,0.630296051502228,5807.92700195313,211.929306030273
S_07_05_16_DSC00163.JPG,2753.2724609375,511.995056152344,2785.63598632813,540.36181640625,1,0.154726803302765,2769.45422363281,526.178436279297
S_07_05_16_DSC00163.JPG,1009.99688720703,1112.48327636719,1024.07690429688,1150.09448242188,1,0.104523122310638,1017.03689575195,1131.28887939453
S_07_05_16_DSC00163.JPG,3058.31762695313,1441.53918457031,3071.92602539063,1475.62707519531,4,0.139140993356705,3065.12182617188,1458.58312988281
S_07_05_16_DSC00163.JPG,3057.88110351563,1437.6669921875,3072.00390625,1467.62036132813,4,0.10496261715889,3064.94250488281,1452.64367675781
S_07_05_16_DSC00163.JPG,3327.77783203125,1212.66735839844,3378.63989257813,1253.02099609375,4,0.245395258069038,3353.20886230469,1232.84417724609
S_07_05_16_DSC00163.JPG,4731.29296875,1023.75988769531,4762.72216796875,1035.99951171875,1,0.184299811720848,4747.00756835938,1029.87969970703
S_07_05_16_DSC00163.JPG,616.652160644531,1750.33996582031,668.77685546875,1796.41564941406,2,0.270161330699921,642.714508056641,1773.37780761719
S_07_05_16_DSC00163.JPG,357.959289550781,2047.77600097656,388.285034179688,2057.71362304688,4,0.127549678087235,373.122161865234,2052.74481201172
S_07_05_16_DSC00163.JPG,993.108154296875,2922.91870117188,1024.00708007813,2968.78564453125,4,0.104384027421474,1008.5576171875,2945.85217285156
S_07_05_16_DSC00163.JPG,1047.84326171875,2704.16796875,1115.06665039063,2787.56030273438,2,0.971114456653595,1081.45495605469,2745.86413574219
S_07_05_16_DSC00163.JPG,1275.25903320313,2756.59350585938,1330.2802734375,2834.4560546875,2,0.753747761249542,1302.76965332031,2795.52478027344
S_07_05_16_DSC00163.JPG,4854.63720703125,3282.5166015625,4894.6123046875,3321.37817382813,2,0.432186394929886,4874.62475585938,3301.94738769531
S_07_05_16_DSC00163.JPG,2543.65209960938,3818.91528320313,2560.0966796875,3861.87353515625,1,0.173115566372871,2551.87438964844,3840.39440917969
S_07_05_16_DSC00163.JPG,2543.31298828125,3816.7998046875,2560.07568359375,3861.3095703125,1,0.11426167935133,2551.6943359375,3839.0546875
S_07_05_16_DSC00163.JPG,3808.67260742188,3583.771484375,3840.10107421875,3602.60107421875,1,0.107869707047939,3824.38684082031,3593.18627929688
S_07_05_16_DSC00163.JPG,5632.55029296875,3583.9931640625,5657.818359375,3590.79516601563,3,0.272712767124176,5645.18432617188,3587.39416503906
S_07_05_16_DSC00163.JPG,5632.14208984375,3584.2158203125,5681.64453125,3591.50415039063,3,0.175237387418747,5656.89331054688,3587.85998535156
S_07_05_16_DSC00163.JPG,5631.0419921875,3584.09838867188,5696.0263671875,3590.14501953125,3,0.122282028198242,5663.5341796875,3587.12170410156
S_07_05_16_DSC00307.JPG,657.310424804688,164.327178955078,729.364501953125,213.151031494141,1,0.804658532142639,693.337463378906,188.739105224609
S_07_05_16_DSC00307.JPG,2227.22607421875,3.81461715698242,2265.9443359375,68.8519897460938,2,0.310906440019608,2246.58520507813,36.3333034515381
S_07_05_16_DSC00307.JPG,3491.43310546875,477.683197021484,3546.8369140625,511.496978759766,4,0.959490656852722,3519.13500976563,494.590087890625
S_07_05_16_DSC00307.JPG,3436.65698242188,0.042231559753418,3492.0205078125,21.7867088317871,4,0.865533709526062,3464.33874511719,10.9144701957703
S_07_05_16_DSC00307.JPG,3171.26171875,-0.18366813659668,3247.27734375,32.7220001220703,1,0.461706042289734,3209.26953125,16.2691659927368
S_07_05_16_DSC00307.JPG,3888.75219726563,312.361358642578,3947.8212890625,364.702545166016,1,0.637776136398315,3918.28674316406,338.531951904297
S_07_05_16_DSC00307.JPG,4543.90869140625,323.240417480469,4577.4326171875,371.411437988281,1,0.802627801895142,4560.67065429688,347.325927734375
S_07_05_16_DSC00307.JPG,4879.7021484375,310.445617675781,4913.8701171875,365.472778320313,3,0.37785479426384,4896.7861328125,337.959197998047
S_07_05_16_DSC00307.JPG,5129.09423828125,6.38403511047363,5156.49072265625,38.6456069946289,4,0.822143018245697,5142.79248046875,22.5148210525513
S_07_05_16_DSC00307.JPG,5822.3720703125,349.859985351563,5867.76318359375,398.947631835938,3,0.919022858142853,5845.06762695313,374.40380859375
S_07_05_16_DSC00307.JPG,1095.05639648438,1018.56018066406,1132.67626953125,1024.09020996094,3,0.101585894823074,1113.86633300781,1021.3251953125
S_07_05_16_DSC00307.JPG,1751.21594238281,681.070251464844,1793.11730957031,724.320922851563,4,0.200552597641945,1772.16662597656,702.695587158203
S_07_05_16_DSC00307.JPG,2460.982421875,995.229370117188,2497.95263671875,1023.84411621094,4,0.966061115264893,2479.46752929688,1009.53674316406
S_07_05_16_DSC00307.JPG,2462.64013671875,899.131713867188,2482.96337890625,938.214111328125,4,0.953741312026978,2472.8017578125,918.672912597656
S_07_05_16_DSC00307.JPG,3352.0615234375,536.134460449219,3409.61108398438,593.776306152344,2,0.968794882297516,3380.83630371094,564.955383300781
S_07_05_16_DSC00307.JPG,3279.61889648438,536.015808105469,3338.830078125,613.788330078125,2,0.962996125221252,3309.22448730469,574.902069091797
S_07_05_16_DSC00307.JPG,3231.24853515625,713.008056640625,3286.7080078125,772.691284179688,2,0.950392186641693,3258.97827148438,742.849670410156
S_07_05_16_DSC00307.JPG,3227.07299804688,773.807373046875,3252.03271484375,815.184204101563,2,0.757476508617401,3239.55285644531,794.495788574219
S_07_05_16_DSC00307.JPG,4445.85498046875,511.845855712891,4471.0595703125,533.837951660156,4,0.150084927678108,4458.45727539063,522.841903686523
S_07_05_16_DSC00307.JPG,4608.01025390625,886.053527832031,4621.0908203125,909.228881835938,3,0.295913010835648,4614.55053710938,897.641204833984
S_07_05_16_DSC00307.JPG,5876.853515625,1018.23486328125,5920.09716796875,1024.04956054688,3,0.105645142495632,5898.47534179688,1021.14221191406
S_07_05_16_DSC00307.JPG,2570.69384765625,1114.39770507813,2615.71459960938,1137.98669433594,4,0.963270902633667,2593.20422363281,1126.19219970703
S_07_05_16_DSC00307.JPG,4348.01318359375,1041.12438964844,4376.24609375,1078.31994628906,4,0.517005801200867,4362.12963867188,1059.72216796875
S_07_05_16_DSC00307.JPG,5240.43310546875,1066.84899902344,5270.39111328125,1101.89379882813,4,0.126026391983032,5255.412109375,1084.37139892578
S_07_05_16_DSC00307.JPG,5231.78271484375,1074.40881347656,5256.416015625,1102.49609375,4,0.18722839653492,5244.09936523438,1088.45245361328
S_07_05_16_DSC00307.JPG,868.49951171875,2044.29711914063,913.793823242188,2048.013671875,4,0.120813682675362,891.146667480469,2046.15539550781
S_07_05_16_DSC00307.JPG,3570.18188476563,1631.5009765625,3584.12255859375,1672.38464355469,4,0.316784888505936,3577.15222167969,1651.94281005859
S_07_05_16_DSC00307.JPG,3860.58642578125,1909.91333007813,3888.60766601563,1929.22534179688,3,0.25678625702858,3874.59704589844,1919.5693359375
S_07_05_16_DSC00307.JPG,4664.03515625,1692.88159179688,4694.232421875,1715.7451171875,3,0.313807755708694,4679.1337890625,1704.31335449219
S_07_05_16_DSC00307.JPG,3575.7607421875,2231.5810546875,3584.07348632813,2269.41674804688,4,0.153026819229126,3579.91711425781,2250.49890136719
S_07_05_16_DSC00307.JPG,287.5341796875,2559.97314453125,315.33447265625,2571.04858398438,4,0.720063865184784,301.434326171875,2565.51086425781
S_07_05_16_DSC00307.JPG,315.823760986328,2560.07299804688,339.701019287109,2572.34375,4,0.411841243505478,327.762390136719,2566.20837402344
S_07_05_16_DSC00307.JPG,288.822082519531,2560.1005859375,334.979675292969,2571.43920898438,4,0.243567809462547,311.90087890625,2565.76989746094
S_07_05_16_DSC00307.JPG,3809.927734375,2758.72705078125,3843.07250976563,2787.89819335938,4,0.819826662540436,3826.50012207031,2773.31262207031
S_07_05_16_DSC00307.JPG,5631.970703125,2773.72998046875,5655.92822265625,2796.69580078125,3,0.101086810231209,5643.94946289063,2785.212890625
S_07_05_16_DSC00307.JPG,1080.95422363281,3099.80053710938,1117.73913574219,3181.05053710938,1,0.789491057395935,1099.3466796875,3140.42553710938
S_07_05_16_DSC00307.JPG,2042.82543945313,3506.0244140625,2048.13916015625,3548.48657226563,1,0.10870324075222,2045.48229980469,3527.25549316406
S_07_05_16_DSC00307.JPG,4450.78076171875,3531.23510742188,4502.19970703125,3584.19091796875,4,0.974241137504578,4476.490234375,3557.71301269531
S_07_05_16_DSC00308.JPG,2622.07080078125,329.458343505859,2680.42309570313,408.091766357422,4,0.65774005651474,2651.24694824219,368.775054931641
S_07_05_16_DSC00308.JPG,2563.93896484375,304.383422851563,2616.76879882813,373.659973144531,4,0.864203929901123,2590.35388183594,339.021697998047
S_07_05_16_DSC00308.JPG,3672.18774414063,278.025329589844,3709.43798828125,300.311279296875,3,0.10043677687645,3690.81286621094,289.168304443359
S_07_05_16_DSC00308.JPG,5580.3994140625,366.719482421875,5625.5927734375,412.880187988281,5,0.921423256397247,5602.99609375,389.799835205078
S_07_05_16_DSC00308.JPG,1927.51086425781,511.802612304688,2001.35131835938,562.914672851563,2,0.828709542751312,1964.43109130859,537.358642578125
S_07_05_16_DSC00308.JPG,2179.41333007813,622.694885253906,2229.7568359375,708.820861816406,2,0.967524409294128,2204.58508300781,665.757873535156
S_07_05_16_DSC00308.JPG,2251.75073242188,595.253051757813,2299.65649414063,674.888061523438,2,0.946664571762085,2275.70361328125,635.070556640625
S_07_05_16_DSC00308.JPG,2559.99340820313,706.158630371094,2577.72119140625,742.871948242188,4,0.121367864310741,2568.85729980469,724.515289306641
S_07_05_16_DSC00308.JPG,3371.037109375,979.378295898438,3401.14794921875,1022.69287109375,4,0.939573407173157,3386.09252929688,1001.03558349609
S_07_05_16_DSC00308.JPG,3312.01953125,835.048461914063,3345.056640625,910.114624023438,2,0.925165295600891,3328.5380859375,872.58154296875
S_07_05_16_DSC00308.JPG,3475.49291992188,986.115234375,3537.55151367188,1021.06359863281,4,0.926298975944519,3506.52221679688,1003.58941650391
S_07_05_16_DSC00308.JPG,5966.7587890625,1011.08825683594,6000.05029296875,1024.06665039063,3,0.150186464190483,5983.40454101563,1017.57745361328
S_07_05_16_DSC00308.JPG,2270.15063476563,1200.38208007813,2306.46826171875,1279.4375,2,0.968566596508026,2288.30944824219,1239.90979003906
S_07_05_16_DSC00308.JPG,2334.72314453125,1379.22619628906,2399.31201171875,1437.09509277344,2,0.806191980838776,2367.017578125,1408.16064453125
S_07_05_16_DSC00308.JPG,2747.7861328125,1403.21362304688,2786.75366210938,1486.03979492188,2,0.967993795871735,2767.26989746094,1444.62670898438
S_07_05_16_DSC00308.JPG,2726.63916015625,1279.10815429688,2776.400390625,1342.03564453125,2,0.957148373126984,2751.51977539063,1310.57189941406
S_07_05_16_DSC00308.JPG,2878.26782226563,1461.7431640625,2934.83203125,1514.88696289063,2,0.944759368896484,2906.54992675781,1488.31506347656
S_07_05_16_DSC00308.JPG,3493.4013671875,1318.97436523438,3581.23779296875,1366.134765625,2,0.858443439006805,3537.31958007813,1342.55456542969
S_07_05_16_DSC00308.JPG,3328.01928710938,1460.74877929688,3389.2744140625,1495.20727539063,1,0.823194324970245,3358.64685058594,1477.97802734375
S_07_05_16_DSC00308.JPG,3706.81176757813,1079.62390136719,3758.265625,1119.01574707031,4,0.960404694080353,3732.53869628906,1099.31982421875
S_07_05_16_DSC00308.JPG,3765.49731445313,1216.95239257813,3847.81323242188,1260.42028808594,2,0.914045333862305,3806.6552734375,1238.68634033203
S_07_05_16_DSC00308.JPG,3630.41918945313,1228.28283691406,3696.3369140625,1280.29174804688,2,0.821483731269836,3663.37805175781,1254.28729248047
S_07_05_16_DSC00308.JPG,5537.81103515625,1110.35632324219,5592.00341796875,1132.86352539063,4,0.953405499458313,5564.9072265625,1121.60992431641
S_07_05_16_DSC00308.JPG,5952.58203125,1024.02111816406,5994.6826171875,1043.13623046875,3,0.871600270271301,5973.63232421875,1033.57867431641
S_07_05_16_DSC00308.JPG,874.532470703125,1687.376953125,914.585998535156,1709.16979980469,4,0.540824294090271,894.559234619141,1698.27337646484
S_07_05_16_DSC00308.JPG,1988.32495117188,1613.45556640625,2030.8935546875,1655.09777832031,2,0.970030009746552,2009.60925292969,1634.27667236328
S_07_05_16_DSC00308.JPG,2024.64965820313,1669.76672363281,2048.06958007813,1740.97692871094,2,0.946177244186401,2036.35961914063,1705.37182617188
S_07_05_16_DSC00308.JPG,2047.93029785156,1560.39440917969,2079.66137695313,1628.94555664063,2,0.98086541891098,2063.79583740234,1594.66998291016
S_07_05_16_DSC00308.JPG,2873.51220703125,1580.60241699219,2924.0810546875,1619.31567382813,4,0.91957551240921,2898.79663085938,1599.95904541016
S_07_05_16_DSC00308.JPG,2952.52099609375,1631.982421875,3033.4072265625,1666.92443847656,4,0.750390827655792,2992.96411132813,1649.45343017578
S_07_05_16_DSC00308.JPG,3798.68994140625,1786.52807617188,3830.59790039063,1852.51708984375,2,0.956878125667572,3814.64392089844,1819.52258300781
S_07_05_16_DSC00308.JPG,4337.73779296875,1877.9130859375,4366.26025390625,1914.916015625,3,0.236485719680786,4351.9990234375,1896.41455078125
S_07_05_16_DSC00308.JPG,4665.501953125,1845.7958984375,4693.12451171875,1897.3154296875,4,0.117356412112713,4679.31323242188,1871.5556640625
S_07_05_16_DSC00308.JPG,2310.97705078125,2548.19555664063,2350.89916992188,2560.0400390625,4,0.911713838577271,2330.93811035156,2554.11779785156
S_07_05_16_DSC00308.JPG,3061.2744140625,2347.48291015625,3072.06518554688,2398.47924804688,4,0.835051953792572,3066.66979980469,2372.98107910156
S_07_05_16_DSC00308.JPG,3060.45166015625,2394.296875,3071.80859375,2431.69360351563,4,0.266395747661591,3066.13012695313,2412.99523925781
S_07_05_16_DSC00308.JPG,3173.40673828125,2138.31713867188,3230.44213867188,2195.84448242188,2,0.977057933807373,3201.92443847656,2167.08081054688
S_07_05_16_DSC00308.JPG,3104.6943359375,2158.63110351563,3159.31494140625,2216.60766601563,2,0.964731335639954,3132.00463867188,2187.61938476563
S_07_05_16_DSC00308.JPG,3251.05419921875,2103.98510742188,3286.34619140625,2133.9130859375,2,0.927219331264496,3268.7001953125,2118.94909667969
S_07_05_16_DSC00308.JPG,3072.04150390625,2336.5869140625,3114.82983398438,2395.37475585938,2,0.940924346446991,3093.43566894531,2365.98083496094
S_07_05_16_DSC00308.JPG,3349.47436523438,2098.68432617188,3395.79711914063,2131.5126953125,4,0.807207763195038,3372.6357421875,2115.09851074219
S_07_05_16_DSC00308.JPG,5644.7412109375,2377.67553710938,5672.45703125,2408.1435546875,3,0.865688145160675,5658.59912109375,2392.90954589844
S_07_05_16_DSC00308.JPG,5735.3369140625,2545.16967773438,5767.8984375,2560.1728515625,3,0.109892062842846,5751.61767578125,2552.67126464844
S_07_05_16_DSC00308.JPG,2323.3095703125,2628.07763671875,2364.1552734375,2655.27465820313,4,0.97056657075882,2343.732421875,2641.67614746094
S_07_05_16_DSC00308.JPG,2309.65576171875,2560.01611328125,2346.23022460938,2569.494140625,4,0.16738086938858,2327.94299316406,2564.75512695313
S_07_05_16_DSC00308.JPG,4181.4912109375,2578.9267578125,4204.38671875,2614.71899414063,4,0.509113490581513,4192.93896484375,2596.82287597656
S_07_05_16_DSC00308.JPG,5048.0625,2566.70239257813,5077.65185546875,2592.40014648438,4,0.594817876815796,5062.85717773438,2579.55126953125
S_07_05_16_DSC00308.JPG,2913.66625976563,3569.3056640625,2938.90966796875,3584.3154296875,3,0.159824848175049,2926.28796386719,3576.810546875
S_07_05_16_DSC00308.JPG,5933.56689453125,3379.12768554688,5998.65380859375,3463.17993164063,2,0.521335542201996,5966.1103515625,3421.15380859375
S_07_05_16_DSC00308.JPG,5960.953125,3548.89453125,6001.72119140625,3584.064453125,3,0.138422429561615,5981.33715820313,3566.4794921875
S_07_05_16_DSC00308.JPG,2421.07495117188,3972.85107421875,2488.81884765625,4006.31616210938,3,0.893310189247131,2454.94689941406,3989.58361816406
S_07_05_16_DSC00308.JPG,2912.9658203125,3583.93530273438,2950.39819335938,3589.59350585938,1,0.201785981655121,2931.68200683594,3586.76440429688
S_07_05_16_DSC00308.JPG,5532.60205078125,3590.22583007813,5568.9150390625,3634.6044921875,3,0.928252220153809,5550.75854492188,3612.41516113281
S_07_05_16_DSC00308.JPG,5962.4765625,3583.84716796875,6000.73046875,3614.97534179688,3,0.317684650421143,5981.603515625,3599.41125488281
S_07_05_16_DSC00308.JPG,5849.62841796875,3584.17529296875,5903.4150390625,3630.568359375,3,0.20979443192482,5876.52172851563,3607.37182617188
S_07_05_16_DSC00308.JPG,5742.6494140625,3584.12866210938,5792.6904296875,3598.64868164063,3,0.280295997858048,5767.669921875,3591.388671875
S_07_05_16_DSC00309.JPG,3105.56103515625,393.713531494141,3149.5703125,437.887115478516,2,0.593370676040649,3127.56567382813,415.800323486328
S_07_05_16_DSC00309.JPG,3787.04833984375,186.061996459961,3813.3203125,222.189193725586,4,0.546253144741058,3800.18432617188,204.125595092773
S_07_05_16_DSC00309.JPG,4077.12646484375,368.303741455078,4095.95458984375,407.280120849609,4,0.185241714119911,4086.54052734375,387.791931152344
S_07_05_16_DSC00309.JPG,3898.88061523438,292.578125,3914.8408203125,317.196716308594,4,0.105874642729759,3906.86071777344,304.887420654297
S_07_05_16_DSC00309.JPG,5811.45703125,74.9379196166992,5851.837890625,110.781471252441,3,0.770374953746796,5831.6474609375,92.8596954345703
S_07_05_16_DSC00309.JPG,1614.28881835938,513.425048828125,1690.88757324219,596.362915039063,2,0.955112278461456,1652.58819580078,554.893981933594
S_07_05_16_DSC00309.JPG,1712.03771972656,660.074768066406,1757.89477539063,727.577880859375,2,0.723033785820007,1734.96624755859,693.826324462891
S_07_05_16_DSC00309.JPG,3959.37768554688,663.808654785156,3987.42431640625,695.987731933594,3,0.103252820670605,3973.40100097656,679.898193359375
S_07_05_16_DSC00309.JPG,937.5087890625,1202.61169433594,985.66748046875,1238.74816894531,1,0.883251070976257,961.588134765625,1220.67993164063
S_07_05_16_DSC00309.JPG,1141.41833496094,1503.16198730469,1171.67626953125,1536.00952148438,4,0.783443212509155,1156.54730224609,1519.58575439453
S_07_05_16_DSC00309.JPG,1960.03759765625,1221.49816894531,1998.71105957031,1307.56103515625,2,0.967904448509216,1979.37432861328,1264.52960205078
S_07_05_16_DSC00309.JPG,1916.611328125,1357.61999511719,1987.60168457031,1418.50756835938,2,0.962910532951355,1952.10650634766,1388.06378173828
S_07_05_16_DSC00309.JPG,1671.23364257813,1126.59130859375,1717.51635742188,1201.92138671875,2,0.954584300518036,1694.375,1164.25634765625
S_07_05_16_DSC00309.JPG,2980.8671875,1393.22839355469,3014.0712890625,1462.28759765625,4,0.64352548122406,2997.46923828125,1427.75799560547
S_07_05_16_DSC00309.JPG,3062.93017578125,1325.57287597656,3072.08984375,1390.73840332031,4,0.170028552412987,3067.51000976563,1358.15563964844
S_07_05_16_DSC00309.JPG,3071.97387695313,1305.7021484375,3098.70288085938,1392.57055664063,2,0.978614807128906,3085.33837890625,1349.13635253906
S_07_05_16_DSC00309.JPG,5098.4560546875,1380.13452148438,5119.9619140625,1442.48718261719,2,0.264735251665115,5109.208984375,1411.31085205078
S_07_05_16_DSC00309.JPG,5732.70556640625,1060.8232421875,5760.76708984375,1092.73608398438,3,0.940932154655457,5746.736328125,1076.77966308594
