images,labels,scores,dscores,x,y,count_1,count_2,count_3,count_4,count_5,count_6
S_07_05_16_DSC00309.JPG,2.0,0.9991092085838318,0.29831600189208984,1978.0,1262.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.9999520778656006,0.30569395422935486,3078.0,1348.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.9908181428909302,0.2594926953315735,1948.0,1390.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.9996935129165649,0.15509063005447388,2996.0,1430.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.9996935129165649,0.24982953071594238,2672.0,1590.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,4.0,0.9419870972633362,0.26555436849594116,2854.0,1684.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.9996064305305481,0.26664045453071594,2138.0,1772.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.9999890327453613,0.3407710790634155,2312.0,2168.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.9985491633415222,0.2841265797615051,2412.0,2208.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.9983065128326416,0.23839306831359863,2142.0,2478.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.9998273253440857,0.26576489210128784,1814.0,2500.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.8708296418190002,0.15700039267539978,2072.0,2610.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.9995648264884949,0.24115729331970215,3174.0,2754.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,3.0,0.48586586117744446,0.17864547669887543,5666.0,2838.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,4.0,0.9966128468513489,0.2591506540775299,3242.0,2880.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,4.0,0.8284377455711365,0.24595315754413605,3364.0,2884.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.9749557375907898,0.1559537798166275,3670.0,3084.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,4.0,0.5646145343780518,0.2089845836162567,3536.0,3104.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.9973108768463135,0.2607116103172302,2188.0,3154.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.9814527034759521,0.23173294961452484,2652.0,3200.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.9870635271072388,0.20569956302642822,3422.0,3200.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.8207202553749084,0.19240492582321167,2334.0,3246.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,5.0,0.7916895747184753,0.14003248512744904,3286.0,3304.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.44141221046447754,0.12429334223270416,2672.0,3320.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.7945697903633118,0.18647684156894684,2806.0,3366.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.7974893450737,0.19553084671497345,2810.0,3466.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,2.0,0.672508716583252,0.17591217160224915,2908.0,3510.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,4.0,0.8568275570869446,0.17345073819160461,3702.0,3524.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,4.0,0.750482439994812,0.11435120552778244,3210.0,3918.0,1,24,1,6,1,0
S_07_05_16_DSC00309.JPG,1.0,0.3624762296676636,0.1024821549654007,3150.0,3974.0,1,24,1,6,1,0
S_07_05_16_DSC00310.JPG,2.0,0.9992585778236389,0.3043476343154907,1342.0,2848.0,0,7,0,0,0,0
S_07_05_16_DSC00310.JPG,2.0,0.9424618482589722,0.18031921982765198,1438.0,2966.0,0,7,0,0,0,0
S_07_05_16_DSC00310.JPG,2.0,0.9998413324356079,0.30765435099601746,1474.0,3500.0,0,7,0,0,0,0
S_07_05_16_DSC00310.JPG,2.0,0.9999244213104248,0.3056902289390564,1722.0,3596.0,0,7,0,0,0,0
S_07_05_16_DSC00310.JPG,2.0,0.9983019828796387,0.2160259634256363,1752.0,3750.0,0,7,0,0,0,0
S_07_05_16_DSC00310.JPG,2.0,0.9982709884643555,0.26426470279693604,2830.0,3808.0,0,7,0,0,0,0
S_07_05_16_DSC00310.JPG,2.0,0.998029887676239,0.26749885082244873,2762.0,3840.0,0,7,0,0,0,0
S_07_05_16_DSC00346.JPG,3.0,0.9977630376815796,0.26328837871551514,278.0,1164.0,0,0,1,0,0,0
S_07_05_16_DSC00347.JPG,3.0,0.9989416003227234,0.23671233654022217,566.0,2372.0,0,0,1,0,0,0
S_07_05_16_DSC00348.JPG,3.0,0.9986120462417603,0.2503077983856201,838.0,3606.0,0,0,1,0,0,0
S_07_05_16_DSC00365.JPG,4.0,0.9995531439781189,0.33292490243911743,3334.0,1342.0,0,0,0,1,0,0
S_07_05_16_DSC00366.JPG,4.0,0.16702179610729218,0.04207085445523262,846.0,2600.0,0,0,0,4,0,0
S_07_05_16_DSC00366.JPG,4.0,0.9955933690071106,0.0792425200343132,3742.0,2814.0,0,0,0,4,0,0
S_07_05_16_DSC00366.JPG,4.0,0.6822192668914795,0.13339044153690338,3744.0,2820.0,0,0,0,4,0,0
S_07_05_16_DSC00366.JPG,4.0,2.179908005928155e-05,0.048721395432949066,2078.0,3650.0,0,0,0,4,0,0
S_07_05_16_DSC00371.JPG,4.0,0.90118807554245,0.14465995132923126,3788.0,702.0,0,0,1,2,0,0
S_07_05_16_DSC00371.JPG,3.0,0.9958409667015076,0.25136905908584595,2704.0,1382.0,0,0,1,2,0,0
S_07_05_16_DSC00371.JPG,4.0,0.015432842075824738,0.08124519884586334,3104.0,2750.0,0,0,1,2,0,0
S_07_05_16_DSC00372.JPG,3.0,0.8124696612358093,0.24259550869464874,2744.0,154.0,0,0,7,4,0,0
S_07_05_16_DSC00372.JPG,3.0,0.8345311880111694,0.25058823823928833,262.0,260.0,0,0,7,4,0,0
S_07_05_16_DSC00372.JPG,3.0,0.9986263513565063,0.25493234395980835,3046.0,844.0,0,0,7,4,0,0
S_07_05_16_DSC00372.JPG,3.0,0.9998586177825928,0.310937762260437,2562.0,1656.0,0,0,7,4,0,0
S_07_05_16_DSC00372.JPG,3.0,0.5068301558494568,0.19059468805789948,1920.0,1978.0,0,0,7,4,0,0
S_07_05_16_DSC00372.JPG,3.0,0.9964520931243896,0.155830517411232,1922.0,2120.0,0,0,7,4,0,0
S_07_05_16_DSC00372.JPG,4.0,0.8743337392807007,0.21633431315422058,3682.0,2412.0,0,0,7,4,0,0
S_07_05_16_DSC00372.JPG,4.0,0.9435689449310303,0.12893782556056976,3674.0,2414.0,0,0,7,4,0,0
S_07_05_16_DSC00372.JPG,4.0,0.9991176724433899,0.19817505776882172,4036.0,3172.0,0,0,7,4,0,0
S_07_05_16_DSC00372.JPG,4.0,0.9957582354545593,0.10706035792827606,4020.0,3184.0,0,0,7,4,0,0
S_07_05_16_DSC00372.JPG,3.0,0.9958892464637756,0.2530692517757416,2912.0,3820.0,0,0,7,4,0,0
S_07_05_16_DSC00373.JPG,1.0,0.9897040724754333,0.3088793456554413,1168.0,1514.0,2,0,7,0,0,1
S_07_05_16_DSC00373.JPG,3.0,0.9626166224479675,0.2423531413078308,1238.0,1568.0,2,0,7,0,0,1
S_07_05_16_DSC00373.JPG,1.0,0.6263174414634705,0.19501355290412903,1078.0,1584.0,2,0,7,0,0,1
S_07_05_16_DSC00373.JPG,3.0,0.9909253120422363,0.26107481122016907,1272.0,1622.0,2,0,7,0,0,1
S_07_05_16_DSC00373.JPG,6.0,0.45826324820518494,0.24810779094696045,5696.0,1926.0,2,0,7,0,0,1
S_07_05_16_DSC00373.JPG,3.0,0.9741937518119812,0.2660350203514099,3314.0,2136.0,2,0,7,0,0,1
S_07_05_16_DSC00373.JPG,3.0,0.9942914247512817,0.23807105422019958,926.0,2266.0,2,0,7,0,0,1
S_07_05_16_DSC00373.JPG,3.0,0.9986985921859741,0.29017964005470276,3612.0,2874.0,2,0,7,0,0,1
S_07_05_16_DSC00373.JPG,3.0,0.9987491369247437,0.27981361746788025,3184.0,3558.0,2,0,7,0,0,1
S_07_05_16_DSC00373.JPG,3.0,0.9954907298088074,0.2490391731262207,2476.0,3986.0,2,0,7,0,0,1
S_07_05_16_DSC00374.JPG,4.0,0.9992796778678894,0.19073250889778137,3330.0,146.0,4,0,4,3,0,0
S_07_05_16_DSC00374.JPG,4.0,0.970377504825592,0.12769067287445068,3324.0,172.0,4,0,4,3,0,0
S_07_05_16_DSC00374.JPG,4.0,0.9972240924835205,0.10843579471111298,3352.0,210.0,4,0,4,3,0,0
S_07_05_16_DSC00374.JPG,3.0,0.9501603245735168,0.2252628356218338,4450.0,262.0,4,0,4,3,0,0
S_07_05_16_DSC00374.JPG,3.0,0.8528075218200684,0.17426751554012299,4224.0,434.0,4,0,4,3,0,0
S_07_05_16_DSC00374.JPG,1.0,0.9993541836738586,0.24342620372772217,1484.0,3112.0,4,0,4,3,0,0
S_07_05_16_DSC00374.JPG,1.0,0.9982567429542542,0.20274905860424042,1550.0,3170.0,4,0,4,3,0,0
S_07_05_16_DSC00374.JPG,1.0,0.9884631037712097,0.1985667198896408,1390.0,3178.0,4,0,4,3,0,0
S_07_05_16_DSC00374.JPG,1.0,0.9987186193466187,0.2997156083583832,1578.0,3224.0,4,0,4,3,0,0
S_07_05_16_DSC00374.JPG,3.0,0.9993444085121155,0.2559075951576233,3628.0,3854.0,4,0,4,3,0,0
S_07_05_16_DSC00374.JPG,3.0,0.8798470497131348,0.25488653779029846,1234.0,3864.0,4,0,4,3,0,0
S_07_05_16_DSC00375.JPG,4.0,0.9994708895683289,0.3004947900772095,3702.0,1730.0,0,0,3,6,0,0
S_07_05_16_DSC00375.JPG,4.0,0.9974551796913147,0.25160035490989685,3696.0,1946.0,0,0,3,6,0,0
S_07_05_16_DSC00375.JPG,4.0,0.9679964780807495,0.13211974501609802,3578.0,2106.0,0,0,3,6,0,0
S_07_05_16_DSC00375.JPG,4.0,0.9532676935195923,0.11706136167049408,3560.0,2138.0,0,0,3,6,0,0
S_07_05_16_DSC00375.JPG,4.0,0.9831735491752625,0.1476389616727829,3608.0,2160.0,0,0,3,6,0,0
S_07_05_16_DSC00375.JPG,4.0,0.9871864318847656,0.11962177604436874,3602.0,2182.0,0,0,3,6,0,0
S_07_05_16_DSC00375.JPG,3.0,0.4136615991592407,0.21124835312366486,4746.0,2286.0,0,0,3,6,0,0
S_07_05_16_DSC00375.JPG,3.0,0.9954706430435181,0.21882081031799316,4524.0,2462.0,0,0,3,6,0,0
S_07_05_16_DSC00375.JPG,3.0,0.6366581916809082,0.2541593909263611,92.0,2720.0,0,0,3,6,0,0
S_07_05_16_DSC00376.JPG,3.0,0.996509850025177,0.23316194117069244,1062.0,936.0,1,0,2,3,0,0
S_07_05_16_DSC00376.JPG,4.0,0.9988616704940796,0.229159414768219,4064.0,3284.0,1,0,2,3,0,0
S_07_05_16_DSC00376.JPG,4.0,0.9973312616348267,0.2327335774898529,4076.0,3502.0,1,0,2,3,0,0
S_07_05_16_DSC00376.JPG,4.0,0.949430525302887,0.12874270975589752,4008.0,3736.0,1,0,2,3,0,0
S_07_05_16_DSC00376.JPG,3.0,0.9839102029800415,0.25167179107666016,5158.0,3756.0,1,0,2,3,0,0
S_07_05_16_DSC00376.JPG,1.0,0.829369306564331,0.22405791282653809,4952.0,3948.0,1,0,2,3,0,0
S_07_05_16_DSC00377.JPG,1.0,0.5793190002441406,0.2796584367752075,3996.0,440.0,3,0,3,1,2,0
S_07_05_16_DSC00377.JPG,3.0,0.9997425675392151,0.27307626605033875,2698.0,442.0,3,0,3,1,2,0
S_07_05_16_DSC00377.JPG,3.0,0.9914613962173462,0.18773964047431946,2270.0,550.0,3,0,3,1,2,0
S_07_05_16_DSC00377.JPG,5.0,0.4273007810115814,0.2450038641691208,4350.0,688.0,3,0,3,1,2,0
S_07_05_16_DSC00377.JPG,1.0,0.9996591806411743,0.19929009675979614,4384.0,782.0,3,0,3,1,2,0
S_07_05_16_DSC00377.JPG,4.0,0.7234615683555603,0.2845422923564911,1394.0,882.0,3,0,3,1,2,0
S_07_05_16_DSC00377.JPG,1.0,0.9882736206054688,0.24781708419322968,4646.0,1102.0,3,0,3,1,2,0
S_07_05_16_DSC00377.JPG,5.0,0.9857930541038513,0.2671879231929779,4430.0,1494.0,3,0,3,1,2,0
S_07_05_16_DSC00377.JPG,3.0,0.996964156627655,0.25322994589805603,1376.0,2696.0,3,0,3,1,2,0
S_07_05_16_DSC00378.JPG,4.0,0.5370623469352722,0.1338365226984024,2806.0,344.0,7,0,3,1,0,0
S_07_05_16_DSC00378.JPG,3.0,0.9991381168365479,0.24836426973342896,5414.0,2262.0,7,0,3,1,0,0
S_07_05_16_DSC00378.JPG,3.0,0.9946959614753723,0.24917159974575043,2762.0,2446.0,7,0,3,1,0,0
S_07_05_16_DSC00378.JPG,3.0,0.9988429546356201,0.25506311655044556,2376.0,2450.0,7,0,3,1,0,0
S_07_05_16_DSC00378.JPG,1.0,0.9512498378753662,0.29658061265945435,4064.0,2556.0,7,0,3,1,0,0
S_07_05_16_DSC00378.JPG,1.0,0.979663074016571,0.24760939180850983,1362.0,2726.0,7,0,3,1,0,0
S_07_05_16_DSC00378.JPG,1.0,0.9765791893005371,0.10622918605804443,4382.0,2836.0,7,0,3,1,0,0
S_07_05_16_DSC00378.JPG,1.0,0.9765791893005371,0.12619149684906006,4376.0,2846.0,7,0,3,1,0,0
S_07_05_16_DSC00378.JPG,1.0,0.999701201915741,0.23002198338508606,4396.0,2938.0,7,0,3,1,0,0
S_07_05_16_DSC00378.JPG,1.0,0.6865325570106506,0.26470404863357544,4618.0,3268.0,7,0,3,1,0,0
S_07_05_16_DSC00378.JPG,1.0,0.9928401708602905,0.1789199262857437,4374.0,3642.0,7,0,3,1,0,0
S_07_05_16_DSC00380.JPG,3.0,0.8569014668464661,0.27462267875671387,2236.0,748.0,0,0,1,0,0,0
S_07_05_16_DSC00381.JPG,3.0,0.9922696352005005,0.25994494557380676,2636.0,2454.0,0,0,1,0,0,0
S_07_05_16_DSC00401.JPG,3.0,0.2531353533267975,0.11937448382377625,2128.0,0.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.7940166592597961,0.14731043577194214,3642.0,0.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9457899332046509,0.11329378187656403,1394.0,28.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9999071359634399,0.24591635167598724,4208.0,28.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9346745610237122,0.09331974387168884,1404.0,34.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.98581463098526,0.3013789653778076,1464.0,34.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9999731779098511,0.26336726546287537,2648.0,36.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.0936746597290039,0.10887838900089264,730.0,48.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9990745782852173,0.24026194214820862,2874.0,52.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9981281161308289,0.20291540026664734,4238.0,52.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.996552586555481,0.2831856608390808,2422.0,58.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9992087483406067,0.1355670988559723,2862.0,72.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.999376118183136,0.2519821524620056,3834.0,118.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9988787770271301,0.21531757712364197,2552.0,120.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9927052855491638,0.21779190003871918,538.0,134.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9994415640830994,0.24107185006141663,1644.0,152.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,3.0,0.6938107013702393,0.20569677650928497,1082.0,160.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.10313921421766281,0.09743726253509521,750.0,206.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.37915149331092834,0.1803797483444214,820.0,224.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9890668392181396,0.1744001805782318,2120.0,242.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9122589826583862,0.16851909458637238,666.0,256.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9998811483383179,0.1672051101922989,2110.0,298.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.7296721339225769,0.22826024889945984,3288.0,310.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.7296721339225769,0.2346189320087433,3266.0,314.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9802274107933044,0.21173587441444397,628.0,336.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9999910593032837,0.23808211088180542,2064.0,344.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9898800849914551,0.2771150469779968,3186.0,346.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.6138677000999451,0.15011514723300934,1696.0,354.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.9999493360519409,0.22461861371994019,2044.0,374.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.7427088618278503,0.1922987550497055,58.0,390.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.5955540537834167,0.24679118394851685,648.0,392.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.7527890205383301,0.19117993116378784,82.0,438.0,31,0,2,0,0,0
S_07_05_16_DSC00401.JPG,1.0,0.4272865653038025,0.11374445259571075,226.0,442.0,31,0,2,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.8908568024635315,0.11410900950431824,794.0,0.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.9908856749534607,0.17557141184806824,5944.0,84.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.9895506501197815,0.14057657122612,920.0,270.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.9995564818382263,0.22348062694072723,2416.0,284.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.7514596581459045,0.1578243225812912,1014.0,332.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,3.0,0.6531252264976501,0.26533275842666626,3818.0,342.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.999640941619873,0.23180025815963745,3948.0,370.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.9994134902954102,0.18405970931053162,848.0,374.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.9986613988876343,0.21523422002792358,940.0,386.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,3.0,0.2103096842765808,0.14712342619895935,2350.0,390.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.9682440757751465,0.20183229446411133,2624.0,468.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.9999332427978516,0.25720182061195374,2840.0,470.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.9999313354492188,0.2608727514743805,2568.0,472.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.999975323677063,0.28122252225875854,2806.0,474.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.9994290471076965,0.22135990858078003,4398.0,496.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.9831491708755493,0.22122693061828613,1224.0,502.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.9997773766517639,0.17895087599754333,3960.0,510.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.9965999722480774,0.17946696281433105,4352.0,510.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.9999080896377563,0.32367104291915894,3900.0,536.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.9986238479614258,0.25174108147621155,2786.0,608.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.9895249605178833,0.279071569442749,4708.0,632.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.8782142996788025,0.10021190345287323,4734.0,710.0,83,0,5,0,0,0
S_07_05_16_DSC00402.JPG,1.0,0.9900227189064026,0.24404165148735046,1972.0,734.0,83,0,5,0,0,0
