image,seconds,milliseconds
19c019842e984b53a75251fa6a4c54e05682b762.JPG,0.20326968499966824,203.26968499966824
19fb1468d6c7fd26769598a64ccbb0586952b590.JPG,0.1831184170000597,183.1184170000597
1a76e11d113579dc3f275c950f01fe43fe6c2226.JPG,0.18366919700019935,183.66919700019935
1becd8ebedd1a6feaaeb733b0b498cbde366cd6d.JPG,0.3137415169999258,313.7415169999258
1defaa68d2efe4b420d47d26c78a7735304148c9.JPG,0.18540702600012082,185.40702600012082
1f2f6a4d022bc8f5ba0543e1f395905912f4b10f.JPG,0.18398652699988816,183.98652699988816
1f5ec6c8f6248b307787a7d2417d8f8ebc72b135.JPG,0.18586115900006916,185.86115900006916
20531973231e3d9bb7dbbdfe5ee58c63a6848cb5.JPG,0.18615653300003032,186.15653300003032
2093513f05c4d22f0e754ebfbbbe79e8d56d184b.JPG,0.18143829600012396,181.43829600012396
20e3f6cfc3877f9326f23db1ad1bb445521bb1f2.JPG,0.20097781499998746,200.97781499998746
222128ba0a6d57b80cf6d18d6fcba67ae51886b1.JPG,0.3123386010001923,312.3386010001923
225e227d92912adfd5ecd51e45f9cab35cc98ef3.JPG,0.19100892100004785,191.00892100004785
225fd4ff9c3d8633a6d12ff3c3c36b484b60a98a.JPG,0.1817766560002383,181.7766560002383
22ea3fe40f8ac4e0b70d196e07469642d7fe0f15.JPG,0.18190037600015785,181.90037600015785
24ce6ea54f6b8df4b3c0163885055dcb179ec240.JPG,0.18357168500006082,183.57168500006082
251d98b2a4ad6e957ac1fb86bb5bc31a7d20eb98.JPG,0.20025954600032492,200.25954600032492
25480fe2c4f2f23b4e239f2a69d850020b73474a.JPG,0.1939512089998061,193.9512089998061
255360297f781d1bdacdbe290d23340dcac00034.JPG,0.301134207999894,301.134207999894
258926619a82bb77a27c2d03ee95bccb5f0aaba2.JPG,0.1902030910000576,190.2030910000576
2597b945bdcabec024c48006de4597d469c77e2b.JPG,0.1883975730002021,188.3975730002021
261741f812877cf7af8b80ca854af2e07d8d59c5.JPG,0.1842068850000942,184.2068850000942
2677975f513abc2dfb8c58fc2c3c09119c499ed2.JPG,0.1843291750001299,184.3291750001299
274699f04a99fedd67fb5f7073d302e933e2eef5.JPG,0.18087564699999348,180.87564699999348
27d60b949aab6fd7a9bf1a6348984888bf428b77.JPG,0.18124845600004846,181.24845600004846
28b64b7a5b5ecf3166f3515d4c8c12f094f609ab.JPG,0.33569279099992855,335.69279099992855
28e47c5f67616f7d47c6e45430e7db39f26a2559.JPG,0.18599918700010676,185.99918700010676
29aa854ff588d66dbb5e838aa6c04a3faf44ac8a.JPG,0.17902827099987917,179.02827099987917
2abd7c6b6f3f93c634bddfa4b8518053ed78b36f.JPG,0.19499705199996242,194.99705199996242
2afabb35b7aba93301b1fab727a4b2ad2976acd3.JPG,0.18392529799984914,183.92529799984914
2b3bd1242908660205af2678ff624f7e7c189b95.JPG,0.18380223800022577,183.80223800022577
2b909e45368556f94a686f988944c0346d5a222b.JPG,0.18190619899996818,181.90619899996818
2ba818cf6317c1700dbf095f377e5241ad8e38da.JPG,0.35091099700002815,350.91099700002815
2c5f499b20e6dc33de0878e270bca30b38f9b7c3.JPG,0.18645688700007668,186.45688700007668
2c7152cd11c7e6f4e6417c2fff4e1259c6a4529b.JPG,0.18541890699998476,185.41890699998476
2d6653cf632e3cc278b992e1b4708f5ae259de16.JPG,0.18148415899986503,181.48415899986503
2df4a2f20d737f7735f3d53ca140be9026ba321b.JPG,0.19362589200000002,193.62589200000002
2e7d8aefe3c97c5387444deb6a20548175a64eb7.JPG,0.18740331599974525,187.40331599974525
3009ac4394df03714c7ada41c81f130a5fb2b945.JPG,0.18626627599996937,186.26627599996937
308982734a08ca0092bd98b963655acea0a162b0.JPG,0.3657429579998279,365.7429579998279
30cf3184614eec5e01baca2567a181796dcd412c.JPG,0.19584516999975676,195.84516999975676
3104e5977ec99d07afba1dee60ec478a68a0f5ed.JPG,0.1844845880000321,184.4845880000321
31529a4caba2c5e37e4f9ecf311a6f5810ca64ff.JPG,0.18996645599963813,189.96645599963813
31b98a27c67a87a50b755da8f3dc8d45df41e228.JPG,0.18410388999973293,184.10388999973293
31f469e4e037ae4796a964d50dcb37685b2a0f2f.JPG,0.18183896100026686,181.83896100026686
328c9c945ac5193f959f09b6089126e80f89a108.JPG,0.1864350089999789,186.4350089999789
32adc896e42e42093f652fa0be329c7297130e9c.JPG,0.31659999600015,316.59999600015
3310f3ce2b3f4231e44e685990be0d7f24a4c237.JPG,0.18261954100034927,182.61954100034927
33781a4896b3a4378749f61b5d85464ebf79e694.JPG,0.18464970000013636,184.64970000013636
33b87eb4017bcc1860471a85fc3e6106432094a9.JPG,0.18517363000000842,185.17363000000842
340ed6aabdbb3a81f02a29c7d811b8a0793bf700.JPG,0.19074997600000643,190.74997600000643
345981fcd06a6801863dad18eea7a39d227deef1.JPG,0.1838393510001879,183.8393510001879
3469664588b6b455c74697674b666d3f14349114.JPG,0.18492869900001097,184.92869900001097
351b59ecc48ceb8132b2eb10a470b1abeefe41cb.JPG,0.3389278969998486,338.9278969998486
37163f54f7244bf9357b79396f9ddd19d43c2d8e.JPG,0.18573499900003299,185.73499900003299
3746f9dfcaaac3dd28c47c7ffb520270f6ad3227.JPG,0.2639554819998011,263.9554819998011
3812ac2e171a361ba59515b1877e37273a1eb83e.JPG,0.18647680799995214,186.47680799995214
387aaa72021437422dabd8309ddd806707e6ce16.JPG,0.18976983600032327,189.76983600032327
387ae8745c177aab838df41361e3f242e2394285.JPG,0.1867963980002969,186.7963980002969
38feb5fe57c7c12d29ef27eead4e8998a1aa5355.JPG,0.18404664099989532,184.04664099989532
39220a3bb1a3f74175d10221fce6926bb66969bf.JPG,0.23280592099990827,232.80592099990827
39f13d8c38dc45da940f6bcbfded7858a5fca5a7.JPG,0.18566936000024725,185.66936000024725
3ad215bcd345fc3e7cf20950b08d127835417d5e.JPG,0.18438005000007252,184.38005000007252
3e3bfda0742d41b377d0c72012142c5873d3c972.JPG,0.18513649999977133,185.13649999977133
3e66394be52afff062ebe4499aa28d5a1365101d.JPG,0.18122938299984526,181.22938299984526
3e97f58b0fb7b2a1250067da882f8706478f26dd.JPG,0.19398112499993658,193.98112499993658
3f8c96422a94b06065b41e43e787d856ecc3dcaa.JPG,0.18705145900003117,187.05145900003117
4140a7c83fb08a7c92ac55f119bccdb29937367c.JPG,0.30684614800020427,306.84614800020427
42c89ea14cbcc5b6a90333988b6acac6f49371ed.JPG,0.20118094999997993,201.18094999997993
4310a4722c6ff3128e2595b0dbfcaa95ea13d9c5.JPG,0.18356821099996523,183.56821099996523
S_07_05_16_DSC00094.JPG,0.236303159000272,236.303159000272
S_07_05_16_DSC00162.JPG,0.2216421180000907,221.6421180000907
S_07_05_16_DSC00163.JPG,0.23388729099997363,233.88729099997363
S_07_05_16_DSC00307.JPG,0.4303685139998379,430.3685139998379
S_07_05_16_DSC00308.JPG,0.22810775500011005,228.10775500011005
