image,seconds,milliseconds
24ce6ea54f6b8df4b3c0163885055dcb179ec240.JPG,0.42948239099951024,429.48239099951024
251d98b2a4ad6e957ac1fb86bb5bc31a7d20eb98.JPG,0.47140495800067583,471.40495800067583
25480fe2c4f2f23b4e239f2a69d850020b73474a.JPG,0.4489397060006013,448.9397060006013
255360297f781d1bdacdbe290d23340dcac00034.JPG,0.4307448009994914,430.7448009994914
258926619a82bb77a27c2d03ee95bccb5f0aaba2.JPG,0.43121726400022453,431.21726400022453
2597b945bdcabec024c48006de4597d469c77e2b.JPG,0.44492848600020807,444.92848600020807
261741f812877cf7af8b80ca854af2e07d8d59c5.JPG,0.43109980799999903,431.09980799999903
2677975f513abc2dfb8c58fc2c3c09119c499ed2.JPG,0.5288443030003691,528.8443030003691
274699f04a99fedd67fb5f7073d302e933e2eef5.JPG,0.44039757999962603,440.39757999962603
27d60b949aab6fd7a9bf1a6348984888bf428b77.JPG,0.4724894820001282,472.4894820001282
28b64b7a5b5ecf3166f3515d4c8c12f094f609ab.JPG,0.4306225079999422,430.6225079999422
28e47c5f67616f7d47c6e45430e7db39f26a2559.JPG,0.4384340320002593,438.4340320002593
29aa854ff588d66dbb5e838aa6c04a3faf44ac8a.JPG,0.5547099719997277,554.7099719997277
2abd7c6b6f3f93c634bddfa4b8518053ed78b36f.JPG,0.43280299700018077,432.80299700018077
2afabb35b7aba93301b1fab727a4b2ad2976acd3.JPG,0.43074463799985097,430.74463799985097
2b3bd1242908660205af2678ff624f7e7c189b95.JPG,0.4457900349998454,445.7900349998454
2b909e45368556f94a686f988944c0346d5a222b.JPG,0.433696721999695,433.696721999695
2ba818cf6317c1700dbf095f377e5241ad8e38da.JPG,0.48193758799970965,481.93758799970965
2c5f499b20e6dc33de0878e270bca30b38f9b7c3.JPG,0.4400470829996266,440.0470829996266
2c7152cd11c7e6f4e6417c2fff4e1259c6a4529b.JPG,0.43027297200023895,430.27297200023895
2d6653cf632e3cc278b992e1b4708f5ae259de16.JPG,0.42911702699984744,429.11702699984744
2df4a2f20d737f7735f3d53ca140be9026ba321b.JPG,0.54878903000008,548.78903000008
2e7d8aefe3c97c5387444deb6a20548175a64eb7.JPG,0.44139203900067514,441.39203900067514
3009ac4394df03714c7ada41c81f130a5fb2b945.JPG,0.42900044700036233,429.0004470003623
308982734a08ca0092bd98b963655acea0a162b0.JPG,0.4308152549992883,430.8152549992883
30cf3184614eec5e01baca2567a181796dcd412c.JPG,0.46639962199969887,466.39962199969887
3104e5977ec99d07afba1dee60ec478a68a0f5ed.JPG,0.5391920760002904,539.1920760002904
31529a4caba2c5e37e4f9ecf311a6f5810ca64ff.JPG,0.4297785170001589,429.7785170001589
31b98a27c67a87a50b755da8f3dc8d45df41e228.JPG,0.44224773699988873,442.24773699988873
31f469e4e037ae4796a964d50dcb37685b2a0f2f.JPG,0.429231126000559,429.231126000559
328c9c945ac5193f959f09b6089126e80f89a108.JPG,0.6818937630005166,681.8937630005166
32adc896e42e42093f652fa0be329c7297130e9c.JPG,0.4290370079997956,429.0370079997956
3310f3ce2b3f4231e44e685990be0d7f24a4c237.JPG,0.471380396999848,471.380396999848
33781a4896b3a4378749f61b5d85464ebf79e694.JPG,0.4296697760000825,429.6697760000825
33b87eb4017bcc1860471a85fc3e6106432094a9.JPG,0.4308684150000772,430.8684150000772
340ed6aabdbb3a81f02a29c7d811b8a0793bf700.JPG,0.5488642409991371,548.8642409991371
345981fcd06a6801863dad18eea7a39d227deef1.JPG,0.4434985660000166,443.4985660000166
3469664588b6b455c74697674b666d3f14349114.JPG,0.43107971399967937,431.07971399967937
351b59ecc48ceb8132b2eb10a470b1abeefe41cb.JPG,0.43002251500001876,430.02251500001876
37163f54f7244bf9357b79396f9ddd19d43c2d8e.JPG,0.6210421469995708,621.0421469995708
3746f9dfcaaac3dd28c47c7ffb520270f6ad3227.JPG,0.4609666460000881,460.9666460000881
3812ac2e171a361ba59515b1877e37273a1eb83e.JPG,0.4300018909998471,430.0018909998471
387aaa72021437422dabd8309ddd806707e6ce16.JPG,0.4386253740003667,438.6253740003667
387ae8745c177aab838df41361e3f242e2394285.JPG,0.44172811200041906,441.72811200041906
38feb5fe57c7c12d29ef27eead4e8998a1aa5355.JPG,0.5250970739998593,525.0970739998593
39220a3bb1a3f74175d10221fce6926bb66969bf.JPG,0.43065102100081276,430.65102100081276
39f13d8c38dc45da940f6bcbfded7858a5fca5a7.JPG,0.4441748600002029,444.1748600002029
3ad215bcd345fc3e7cf20950b08d127835417d5e.JPG,0.46409788399978424,464.09788399978424
3e3bfda0742d41b377d0c72012142c5873d3c972.JPG,0.47133183699952497,471.33183699952497
3e66394be52afff062ebe4499aa28d5a1365101d.JPG,0.4397798129994044,439.7798129994044
3e97f58b0fb7b2a1250067da882f8706478f26dd.JPG,0.42931617599970195,429.31617599970195
3f8c96422a94b06065b41e43e787d856ecc3dcaa.JPG,0.42909760600014124,429.09760600014124
4140a7c83fb08a7c92ac55f119bccdb29937367c.JPG,0.440091559999928,440.091559999928
42c89ea14cbcc5b6a90333988b6acac6f49371ed.JPG,0.5374399250003989,537.439925000399
4310a4722c6ff3128e2595b0dbfcaa95ea13d9c5.JPG,0.4278447269998651,427.8447269998651
S_07_05_16_DSC00094.JPG,0.4714247530000648,471.4247530000648
S_07_05_16_DSC00162.JPG,0.4710254330002499,471.0254330002499
S_07_05_16_DSC00163.JPG,0.47636789599982876,476.36789599982876
S_07_05_16_DSC00307.JPG,0.4619724069998483,461.9724069998483
S_07_05_16_DSC00308.JPG,0.46975598500011984,469.75598500011984
